time|run_time|number of errors|number of sites checked|CE|RT|CT|UK|bad
Wed Feb 17 16:47:42 2016|1.25900006294|0|2|0|0|0|0|0|
Wed Feb 17 16:49:43 2016|1.42700004578|0|2|0|0|0|0|0|
Wed Feb 17 16:51:46 2016|3.38899993896|0|2|0|0|0|0|0|
Wed Feb 17 16:53:48 2016|1.3599998951|0|2|0|0|0|0|0|
Wed Feb 17 16:55:49 2016|1.27900004387|0|2|0|0|0|0|0|
Wed Feb 17 16:57:51 2016|1.36800003052|0|2|0|0|0|0|0|
Wed Feb 17 16:59:52 2016|1.45800018311|0|2|0|0|0|0|0|
Wed Feb 17 17:01:53 2016|1.18700003624|0|2|0|0|0|0|0|
Wed Feb 17 17:03:55 2016|1.33799982071|0|2|0|0|0|0|0|
Wed Feb 17 17:05:56 2016|1.28500008583|0|2|0|0|0|0|0|
Wed Feb 17 17:07:57 2016|1.38100004196|0|2|0|0|0|0|0|
Wed Feb 17 17:09:59 2016|1.25899982452|0|2|0|0|0|0|0|
Wed Feb 17 17:12:00 2016|1.30399990082|0|2|0|0|0|0|0|
Wed Feb 17 17:14:01 2016|1.23299980164|0|2|0|0|0|0|0|
Wed Feb 17 17:16:03 2016|1.375|0|2|0|0|0|0|0|
Wed Feb 17 17:18:04 2016|1.367000103|0|2|0|0|0|0|0|
Wed Feb 17 17:20:05 2016|1.35100007057|0|2|0|0|0|0|0|
Wed Feb 17 17:22:07 2016|1.28999996185|0|2|0|0|0|0|0|
Wed Feb 17 17:24:08 2016|1.31799983978|0|2|0|0|0|0|0|
Wed Feb 17 17:26:10 2016|1.5529999733|0|2|0|0|0|0|0|
Wed Feb 17 17:28:11 2016|1.35899996758|0|2|0|0|0|0|0|
Wed Feb 17 17:30:13 2016|1.625|0|2|0|0|0|0|0|
Wed Feb 17 17:32:14 2016|1.39100003242|0|2|0|0|0|0|0|
Wed Feb 17 17:34:15 2016|1.34100008011|0|2|0|0|0|0|0|
Wed Feb 17 17:36:17 2016|1.33599996567|0|2|0|0|0|0|0|
Wed Feb 17 17:38:18 2016|1.3180000782|0|2|0|0|0|0|0|
Wed Feb 17 17:40:20 2016|1.31900000572|0|2|0|0|0|0|0|
Wed Feb 17 17:42:21 2016|1.29400014877|0|2|0|0|0|0|0|
Wed Feb 17 17:44:22 2016|1.33700013161|0|2|0|0|0|0|0|
Wed Feb 17 17:46:24 2016|1.3220000267|0|2|0|0|0|0|0|
Wed Feb 17 17:48:25 2016|1.34100008011|0|2|0|0|0|0|0|
Wed Feb 17 17:50:26 2016|1.35500001907|0|2|0|0|0|0|0|
Wed Feb 17 17:52:28 2016|1.2610001564|0|2|0|0|0|0|0|
Wed Feb 17 17:54:29 2016|1.39700007439|0|2|0|0|0|0|0|
Wed Feb 17 17:56:30 2016|1.38199996948|0|2|0|0|0|0|0|
Wed Feb 17 17:58:32 2016|1.42199993134|0|2|0|0|0|0|0|
Wed Feb 17 18:00:36 2016|3.632999897|0|2|0|0|0|0|0|
Wed Feb 17 18:02:37 2016|1.27199983597|0|2|0|0|0|0|0|
Wed Feb 17 18:04:38 2016|1.36500000954|0|2|0|0|0|0|0|
Wed Feb 17 18:06:40 2016|1.3220000267|0|2|0|0|0|0|0|
Wed Feb 17 18:08:41 2016|1.28899979591|0|2|0|0|0|0|0|
Wed Feb 17 18:10:42 2016|1.33400011063|0|2|0|0|0|0|0|
Wed Feb 17 18:12:44 2016|1.24800014496|0|2|0|0|0|0|0|
Wed Feb 17 18:14:45 2016|1.35299992561|0|2|0|0|0|0|0|
Wed Feb 17 18:16:46 2016|1.1210000515|0|2|0|0|0|0|0|
Wed Feb 17 18:18:47 2016|1.33399987221|0|2|0|0|0|0|0|
Wed Feb 17 18:20:49 2016|1.29299998283|0|2|0|0|0|0|0|
Wed Feb 17 18:22:50 2016|1.30399990082|0|2|0|0|0|0|0|
Wed Feb 17 18:24:51 2016|1.34899997711|0|2|0|0|0|0|0|
Wed Feb 17 18:26:53 2016|1.35899996758|0|2|0|0|0|0|0|
Wed Feb 17 18:28:54 2016|1.33800005913|0|2|0|0|0|0|0|
Wed Feb 17 18:30:56 2016|1.30100011826|0|2|0|0|0|0|0|
Wed Feb 17 18:32:57 2016|1.27999997139|0|2|0|0|0|0|0|
Wed Feb 17 18:34:58 2016|1.3220000267|0|2|0|0|0|0|0|
Wed Feb 17 18:37:00 2016|1.28800010681|0|2|0|0|0|0|0|
Wed Feb 17 18:39:01 2016|1.33399987221|0|2|0|0|0|0|0|
Wed Feb 17 18:41:02 2016|1.3710000515|0|2|0|0|0|0|0|
Wed Feb 17 18:43:04 2016|1.34300017357|0|2|0|0|0|0|0|
Wed Feb 17 18:45:05 2016|1.36500000954|0|2|0|0|0|0|0|
Wed Feb 17 18:47:06 2016|1.36699986458|0|2|0|0|0|0|0|
Wed Feb 17 18:49:08 2016|1.29299998283|0|2|0|0|0|0|0|
Wed Feb 17 18:51:09 2016|1.32399988174|0|2|0|0|0|0|0|
Wed Feb 17 18:53:11 2016|1.35500001907|0|2|0|0|0|0|0|
Wed Feb 17 18:55:12 2016|1.1970000267|0|2|0|0|0|0|0|
Wed Feb 17 18:57:13 2016|1.30899977684|0|2|0|0|0|0|0|
Wed Feb 17 18:59:14 2016|1.34800004959|0|2|0|0|0|0|0|
Wed Feb 17 19:01:19 2016|4.38100004196|0|2|0|0|0|0|0|
Wed Feb 17 19:03:20 2016|1.33500003815|0|2|0|0|0|0|0|
Wed Feb 17 19:05:21 2016|1.22800016403|0|2|0|0|0|0|0|
Wed Feb 17 19:07:23 2016|1.35299992561|0|2|0|0|0|0|0|
Wed Feb 17 19:09:24 2016|1.37400007248|0|2|0|0|0|0|0|
Wed Feb 17 19:11:25 2016|1.14800000191|0|2|0|0|0|0|0|
Wed Feb 17 19:13:27 2016|1.45000004768|0|2|0|0|0|0|0|
Wed Feb 17 19:15:28 2016|1.18400001526|0|2|0|0|0|0|0|
Wed Feb 17 19:17:30 2016|1.37000012398|0|2|0|0|0|0|0|
Wed Feb 17 19:19:31 2016|1.40899991989|0|2|0|0|0|0|0|
Wed Feb 17 19:21:32 2016|1.31900000572|0|2|0|0|0|0|0|
Wed Feb 17 19:23:34 2016|1.33599996567|0|2|0|0|0|0|0|
Wed Feb 17 19:25:35 2016|1.29600000381|0|2|0|0|0|0|0|
Wed Feb 17 19:27:36 2016|1.38800001144|0|2|0|0|0|0|0|
Wed Feb 17 19:29:38 2016|1.28999996185|0|2|0|0|0|0|0|
Wed Feb 17 19:31:39 2016|1.36000013351|0|2|0|0|0|0|0|
Wed Feb 17 19:33:40 2016|1.18699979782|0|2|0|0|0|0|0|
Wed Feb 17 19:35:42 2016|1.29299998283|0|2|0|0|0|0|0|
Wed Feb 17 19:37:43 2016|1.6289999485|0|2|0|0|0|0|0|
Wed Feb 17 19:39:45 2016|1.41499996185|0|2|0|0|0|0|0|
Wed Feb 17 19:41:47 2016|1.98799991608|0|2|0|0|0|0|0|
Wed Feb 17 19:43:48 2016|1.31199979782|0|2|0|0|0|0|0|
Wed Feb 17 19:45:50 2016|1.38599991798|0|2|0|0|0|0|0|
Wed Feb 17 19:47:51 2016|1.44899988174|0|2|0|0|0|0|0|
Wed Feb 17 19:49:52 2016|1.36400008202|0|2|0|0|0|0|0|
Wed Feb 17 19:51:54 2016|1.31100010872|0|2|0|0|0|0|0|
Wed Feb 17 19:53:55 2016|1.33500003815|0|2|0|0|0|0|0|
Wed Feb 17 19:55:56 2016|1.27099990845|0|2|0|0|0|0|0|
Wed Feb 17 19:57:58 2016|1.33299994469|0|2|0|0|0|0|0|
Wed Feb 17 19:59:59 2016|1.33600020409|0|2|0|0|0|0|0|
Wed Feb 17 20:02:00 2016|1.3069999218|0|2|0|0|0|0|0|
Wed Feb 17 20:04:02 2016|1.30499982834|0|2|0|0|0|0|0|
Wed Feb 17 20:06:03 2016|1.38099980354|0|2|0|0|0|0|0|
Wed Feb 17 20:08:05 2016|1.36199998856|0|2|0|0|0|0|0|
Wed Feb 17 20:10:06 2016|1.36800003052|0|2|0|0|0|0|0|
Wed Feb 17 20:12:07 2016|1.28700017929|0|2|0|0|0|0|0|
Wed Feb 17 20:14:09 2016|1.34800004959|0|2|0|0|0|0|0|
Wed Feb 17 20:16:10 2016|1.35100007057|0|2|0|0|0|0|0|
Wed Feb 17 20:18:11 2016|1.26400017738|0|2|0|0|0|0|0|
Wed Feb 17 20:20:13 2016|1.36400008202|0|2|0|0|0|0|0|
Wed Feb 17 20:22:14 2016|1.34599995613|0|2|0|0|0|0|0|
Wed Feb 17 20:24:16 2016|2.19600009918|0|2|0|0|0|0|0|
Wed Feb 17 20:26:18 2016|1.32399988174|0|2|0|0|0|0|0|
Wed Feb 17 20:28:19 2016|1.25999999046|0|2|0|0|0|0|0|
Wed Feb 17 20:30:20 2016|1.3109998703|0|2|0|0|0|0|0|
Wed Feb 17 20:32:22 2016|1.33100008965|0|2|0|0|0|0|0|
Wed Feb 17 20:34:23 2016|1.35000014305|0|2|0|0|0|0|0|
Wed Feb 17 20:36:24 2016|1.28699994087|0|2|0|0|0|0|0|
Wed Feb 17 20:38:26 2016|1.22700023651|0|2|0|0|0|0|0|
Wed Feb 17 20:40:27 2016|1.30399990082|0|2|0|0|0|0|0|
Wed Feb 17 20:42:28 2016|1.30500006676|0|2|0|0|0|0|0|
Wed Feb 17 20:44:30 2016|1.30999994278|0|2|0|0|0|0|0|
Wed Feb 17 20:46:31 2016|1.3900001049|0|2|0|0|0|0|0|
Wed Feb 17 20:48:33 2016|1.39100003242|0|2|0|0|0|0|0|
Wed Feb 17 20:50:34 2016|1.30599999428|0|2|0|0|0|0|0|
Wed Feb 17 20:52:35 2016|1.27900004387|0|2|0|0|0|0|0|
Wed Feb 17 20:54:37 2016|1.375|0|2|0|0|0|0|0|
Wed Feb 17 20:56:43 2016|6.57800006866|0|2|0|0|0|0|0|
Wed Feb 17 20:58:45 2016|1.39499998093|0|2|0|0|0|0|0|
Wed Feb 17 21:00:46 2016|1.32099986076|0|2|0|0|0|0|0|
Wed Feb 17 21:02:47 2016|1.35000014305|0|2|0|0|0|0|0|
Wed Feb 17 21:04:49 2016|1.32099986076|0|2|0|0|0|0|0|
Wed Feb 17 21:06:50 2016|1.39599990845|0|2|0|0|0|0|0|
Wed Feb 17 21:08:52 2016|1.40799999237|0|2|0|0|0|0|0|
Wed Feb 17 21:10:53 2016|1.41899991035|0|2|0|0|0|0|0|
Wed Feb 17 21:12:55 2016|1.61999988556|0|2|0|0|0|0|0|
Wed Feb 17 21:14:56 2016|1.367000103|0|2|0|0|0|0|0|
Wed Feb 17 21:16:57 2016|1.375|0|2|0|0|0|0|0|
Wed Feb 17 21:18:59 2016|1.2650001049|0|2|0|0|0|0|0|
Wed Feb 17 21:21:00 2016|1.28900003433|0|2|0|0|0|0|0|
Wed Feb 17 21:23:01 2016|1.30100011826|0|2|0|0|0|0|0|
Wed Feb 17 21:25:03 2016|1.35700011253|0|2|0|0|0|0|0|
Wed Feb 17 21:27:04 2016|1.37099981308|0|2|0|0|0|0|0|
Wed Feb 17 21:29:06 2016|1.45499992371|0|2|0|0|0|0|0|
Wed Feb 17 21:31:07 2016|1.36299991608|0|2|0|0|0|0|0|
Wed Feb 17 21:33:08 2016|1.28800010681|0|2|0|0|0|0|0|
Wed Feb 17 21:35:10 2016|1.35599994659|0|2|0|0|0|0|0|
Wed Feb 17 21:37:11 2016|1.31500005722|0|2|0|0|0|0|0|
Wed Feb 17 21:39:12 2016|1.26900005341|0|2|0|0|0|0|0|
Wed Feb 17 21:41:14 2016|1.34200000763|0|2|0|0|0|0|0|
Wed Feb 17 21:43:15 2016|1.31599998474|0|2|0|0|0|0|0|
Wed Feb 17 21:45:17 2016|1.4390001297|0|2|0|0|0|0|0|
Wed Feb 17 21:47:18 2016|1.34700012207|0|2|0|0|0|0|0|
Wed Feb 17 21:49:19 2016|1.24499988556|0|2|0|0|0|0|0|
Wed Feb 17 21:51:21 2016|1.40100002289|0|2|0|0|0|0|0|
Wed Feb 17 21:53:22 2016|1.32399988174|0|2|0|0|0|0|0|
Wed Feb 17 21:55:23 2016|1.3109998703|0|2|0|0|0|0|0|
Wed Feb 17 21:57:25 2016|1.2009999752|0|2|0|0|0|0|0|
Wed Feb 17 21:59:26 2016|1.41199994087|0|2|0|0|0|0|0|
Wed Feb 17 22:01:27 2016|1.35199999809|0|2|0|0|0|0|0|
Wed Feb 17 22:03:29 2016|1.3259999752|0|2|0|0|0|0|0|
Wed Feb 17 22:05:30 2016|1.24000000954|0|2|0|0|0|0|0|
Wed Feb 17 22:07:32 2016|1.37700009346|0|2|0|0|0|0|0|
Wed Feb 17 22:09:33 2016|1.3630001545|0|2|0|0|0|0|0|
Wed Feb 17 22:11:34 2016|1.3029999733|0|2|0|0|0|0|0|
Wed Feb 17 22:13:36 2016|1.40599989891|0|2|0|0|0|0|0|
Wed Feb 17 22:15:37 2016|1.39499998093|0|2|0|0|0|0|0|
Wed Feb 17 22:17:38 2016|1.34099984169|0|2|0|0|0|0|0|
Wed Feb 17 22:19:40 2016|1.2650001049|0|2|0|0|0|0|0|
Wed Feb 17 22:21:41 2016|1.31699991226|0|2|0|0|0|0|0|
Wed Feb 17 22:23:42 2016|1.23699998856|0|2|0|0|0|0|0|
Wed Feb 17 22:25:59 2016|16.1610000134|1|2|0|1+Collier County - FL|0|0|0|
Wed Feb 17 22:28:00 2016|1.36500000954|0|2|0|0|0|0|0|
Wed Feb 17 22:30:01 2016|1.15799999237|0|2|0|0|0|0|0|
Wed Feb 17 22:32:03 2016|1.40300011635|0|2|0|0|0|0|0|
Wed Feb 17 22:34:04 2016|1.28199982643|0|2|0|0|0|0|0|
Wed Feb 17 22:36:05 2016|1.48199987411|0|2|0|0|0|0|0|
Wed Feb 17 22:38:07 2016|1.3599998951|0|2|0|0|0|0|0|
Wed Feb 17 22:40:08 2016|1.31999993324|0|2|0|0|0|0|0|
Wed Feb 17 22:42:09 2016|1.27399992943|0|2|0|0|0|0|0|
Wed Feb 17 22:44:11 2016|1.41100001335|0|2|0|0|0|0|0|
Wed Feb 17 22:46:12 2016|1.32100009918|0|2|0|0|0|0|0|
Wed Feb 17 22:48:14 2016|1.49399995804|0|2|0|0|0|0|0|
Wed Feb 17 22:50:15 2016|1.3789999485|0|2|0|0|0|0|0|
Wed Feb 17 22:52:17 2016|1.41700005531|0|2|0|0|0|0|0|
Wed Feb 17 22:54:18 2016|1.43700003624|0|2|0|0|0|0|0|
Wed Feb 17 22:56:19 2016|1.30499982834|0|2|0|0|0|0|0|
Wed Feb 17 22:58:21 2016|1.33299994469|0|2|0|0|0|0|0|
Wed Feb 17 23:00:22 2016|1.37700009346|0|2|0|0|0|0|0|
Wed Feb 17 23:02:24 2016|1.33299994469|0|2|0|0|0|0|0|
Wed Feb 17 23:04:25 2016|1.28800010681|0|2|0|0|0|0|0|
Wed Feb 17 23:06:26 2016|1.31699991226|0|2|0|0|0|0|0|
Wed Feb 17 23:08:28 2016|1.36500000954|0|2|0|0|0|0|0|
Wed Feb 17 23:10:29 2016|1.30500006676|0|2|0|0|0|0|0|
Wed Feb 17 23:12:30 2016|1.35599994659|0|2|0|0|0|0|0|
Wed Feb 17 23:14:32 2016|1.35500001907|0|2|0|0|0|0|0|
Wed Feb 17 23:16:33 2016|1.35000014305|0|2|0|0|0|0|0|
Wed Feb 17 23:18:34 2016|1.31100010872|0|2|0|0|0|0|0|
Wed Feb 17 23:20:36 2016|1.28900003433|0|2|0|0|0|0|0|
Wed Feb 17 23:22:37 2016|1.53999996185|0|2|0|0|0|0|0|
Wed Feb 17 23:24:39 2016|1.35500001907|0|2|0|0|0|0|0|
Wed Feb 17 23:26:40 2016|1.24699997902|0|2|0|0|0|0|0|
Wed Feb 17 23:28:41 2016|1.36199998856|0|2|0|0|0|0|0|
Wed Feb 17 23:30:43 2016|1.35400009155|0|2|0|0|0|0|0|
Wed Feb 17 23:32:44 2016|1.45499992371|0|2|0|0|0|0|0|
Wed Feb 17 23:34:46 2016|1.37699985504|0|2|0|0|0|0|0|
Wed Feb 17 23:36:47 2016|1.25999999046|0|2|0|0|0|0|0|
Wed Feb 17 23:38:48 2016|1.33899998665|0|2|0|0|0|0|0|
Wed Feb 17 23:40:50 2016|1.36599993706|0|2|0|0|0|0|0|
Wed Feb 17 23:42:51 2016|1.31900000572|0|2|0|0|0|0|0|
Wed Feb 17 23:44:52 2016|1.29399991035|0|2|0|0|0|0|0|
Wed Feb 17 23:46:54 2016|1.26900005341|0|2|0|0|0|0|0|
Wed Feb 17 23:48:55 2016|1.47100019455|0|2|0|0|0|0|0|
Wed Feb 17 23:50:56 2016|1.22000002861|0|2|0|0|0|0|0|
Wed Feb 17 23:52:58 2016|1.30500006676|0|2|0|0|0|0|0|
Wed Feb 17 23:54:59 2016|1.35000014305|0|2|0|0|0|0|0|
Wed Feb 17 23:57:00 2016|1.39400005341|0|2|0|0|0|0|0|
Wed Feb 17 23:59:02 2016|1.33000016212|0|2|0|0|0|0|0|
Thu Feb 18 00:01:03 2016|1.3789999485|0|2|0|0|0|0|0|
Thu Feb 18 00:03:05 2016|1.33000016212|0|2|0|0|0|0|0|
Thu Feb 18 00:05:06 2016|1.18700003624|0|2|0|0|0|0|0|
Thu Feb 18 00:07:07 2016|1.28499984741|0|2|0|0|0|0|0|
Thu Feb 18 00:09:08 2016|1.32099986076|0|2|0|0|0|0|0|
Thu Feb 18 00:11:10 2016|1.30900001526|0|2|0|0|0|0|0|
Thu Feb 18 00:13:11 2016|1.31900000572|0|2|0|0|0|0|0|
Thu Feb 18 00:15:12 2016|1.27199983597|0|2|0|0|0|0|0|
Thu Feb 18 00:17:16 2016|3.64100003242|0|2|0|0|0|0|0|
Thu Feb 18 00:19:18 2016|1.35100007057|0|2|0|0|0|0|0|
Thu Feb 18 00:21:22 2016|4.69799995422|0|2|0|0|0|0|0|
Thu Feb 18 00:23:24 2016|1.35800004005|0|2|0|0|0|0|0|
Thu Feb 18 00:25:25 2016|1.40200018883|0|2|0|0|0|0|0|
Thu Feb 18 00:27:26 2016|1.3599998951|0|2|0|0|0|0|0|
Thu Feb 18 00:29:28 2016|1.27999997139|0|2|0|0|0|0|0|
Thu Feb 18 00:31:29 2016|1.24699997902|0|2|0|0|0|0|0|
Thu Feb 18 00:33:30 2016|1.37800002098|0|2|0|0|0|0|0|
Thu Feb 18 00:35:32 2016|1.35499978065|0|2|0|0|0|0|0|
Thu Feb 18 00:37:35 2016|3.38599991798|0|2|0|0|0|0|0|
Thu Feb 18 00:39:37 2016|1.30900001526|0|2|0|0|0|0|0|
Thu Feb 18 00:41:38 2016|1.35100007057|0|2|0|0|0|0|0|
Thu Feb 18 00:43:39 2016|1.33200001717|0|2|0|0|0|0|0|
Thu Feb 18 00:45:41 2016|1.30599999428|0|2|0|0|0|0|0|
Thu Feb 18 00:47:44 2016|3.76799988747|0|2|0|0|0|0|0|
Thu Feb 18 00:49:46 2016|1.34000015259|0|2|0|0|0|0|0|
Thu Feb 18 00:51:47 2016|1.35199999809|0|2|0|0|0|0|0|
Thu Feb 18 00:53:49 2016|1.37000012398|0|2|0|0|0|0|0|
Thu Feb 18 00:55:50 2016|1.25100016594|0|2|0|0|0|0|0|
Thu Feb 18 00:57:54 2016|3.58299994469|0|2|0|0|0|0|0|
Thu Feb 18 00:59:55 2016|1.40699982643|0|2|0|0|0|0|0|
Thu Feb 18 01:01:56 2016|1.47099995613|0|2|0|0|0|0|0|
Thu Feb 18 01:03:58 2016|1.43000006676|0|2|0|0|0|0|0|
Thu Feb 18 01:05:59 2016|1.13199996948|0|2|0|0|0|0|0|
Thu Feb 18 01:08:03 2016|3.77800011635|0|2|0|0|0|0|0|
Thu Feb 18 01:10:04 2016|1.48300004005|0|2|0|0|0|0|0|
Thu Feb 18 01:12:06 2016|1.3029999733|0|2|0|0|0|0|0|
Thu Feb 18 01:14:07 2016|1.32399988174|0|2|0|0|0|0|0|
Thu Feb 18 01:16:09 2016|1.40300011635|0|2|0|0|0|0|0|
Thu Feb 18 01:18:12 2016|3.6740000248|0|2|0|0|0|0|0|
Thu Feb 18 01:20:14 2016|1.29099988937|0|2|0|0|0|0|0|
Thu Feb 18 01:22:15 2016|1.23799991608|0|2|0|0|0|0|0|
Thu Feb 18 01:24:16 2016|1.16400003433|0|2|0|0|0|0|0|
Thu Feb 18 01:26:17 2016|1.34599995613|0|2|0|0|0|0|0|
Thu Feb 18 01:28:23 2016|5.76800012589|0|2|0|0|0|0|0|
Thu Feb 18 01:30:25 2016|1.34600019455|0|2|0|0|0|0|0|
Thu Feb 18 01:32:26 2016|1.40199995041|0|2|0|0|0|0|0|
Thu Feb 18 01:34:27 2016|1.33299994469|0|2|0|0|0|0|0|
Thu Feb 18 01:36:29 2016|1.34099984169|0|2|0|0|0|0|0|
Thu Feb 18 01:38:33 2016|3.79700016975|0|2|0|0|0|0|0|
Thu Feb 18 01:40:34 2016|1.24699997902|0|2|0|0|0|0|0|
Thu Feb 18 01:42:35 2016|1.22900009155|0|2|0|0|0|0|0|
Thu Feb 18 01:44:37 2016|1.53699994087|0|2|0|0|0|0|0|
Thu Feb 18 01:46:38 2016|1.33299994469|0|2|0|0|0|0|0|
Thu Feb 18 01:48:39 2016|1.30900001526|0|2|0|0|0|0|0|
Thu Feb 18 01:50:41 2016|1.38000011444|0|2|0|0|0|0|0|
Thu Feb 18 01:52:42 2016|0.828999996185|0|2|0|0|0|0|0|
Thu Feb 18 01:54:43 2016|1.33299994469|0|2|0|0|0|0|0|
Thu Feb 18 01:56:44 2016|1.37099981308|0|2|0|0|0|0|0|
Thu Feb 18 01:58:46 2016|1.38199996948|0|2|0|0|0|0|0|
Thu Feb 18 02:00:47 2016|1.30500006676|0|2|0|0|0|0|0|
Thu Feb 18 02:02:49 2016|1.43699979782|0|2|0|0|0|0|0|
Thu Feb 18 02:04:50 2016|1.43899989128|0|2|0|0|0|0|0|
Thu Feb 18 02:06:51 2016|1.35400009155|0|2|0|0|0|0|0|
Thu Feb 18 02:08:53 2016|1.34599995613|0|2|0|0|0|0|0|
Thu Feb 18 02:10:54 2016|1.25699996948|0|2|0|0|0|0|0|
Thu Feb 18 02:12:56 2016|1.41799998283|0|2|0|0|0|0|0|
Thu Feb 18 02:14:57 2016|1.39300012589|0|2|0|0|0|0|0|
Thu Feb 18 02:16:58 2016|1.28600001335|0|2|0|0|0|0|0|
Thu Feb 18 02:19:00 2016|1.4350001812|0|2|0|0|0|0|0|
Thu Feb 18 02:21:01 2016|1.41700005531|0|2|0|0|0|0|0|
Thu Feb 18 02:23:03 2016|1.29200005531|0|2|0|0|0|0|0|
Thu Feb 18 02:25:04 2016|1.33800005913|0|2|0|0|0|0|0|
Thu Feb 18 02:27:05 2016|1.35800004005|0|2|0|0|0|0|0|
Thu Feb 18 02:29:07 2016|1.33300018311|0|2|0|0|0|0|0|
Thu Feb 18 02:31:08 2016|1.31600022316|0|2|0|0|0|0|0|
Thu Feb 18 02:33:09 2016|1.28500008583|0|2|0|0|0|0|0|
Thu Feb 18 02:35:10 2016|1.16799998283|0|2|0|0|0|0|0|
Thu Feb 18 02:37:12 2016|1.18799996376|0|2|0|0|0|0|0|
Thu Feb 18 02:39:15 2016|3.70500016212|0|2|0|0|0|0|0|
Thu Feb 18 02:41:17 2016|1.13300013542|0|2|0|0|0|0|0|
Thu Feb 18 02:43:18 2016|1.37700009346|0|2|0|0|0|0|0|
Thu Feb 18 02:45:19 2016|1.33800005913|0|2|0|0|0|0|0|
Thu Feb 18 02:47:21 2016|1.34800004959|0|2|0|0|0|0|0|
Thu Feb 18 02:49:22 2016|1.3029999733|0|2|0|0|0|0|0|
Thu Feb 18 02:51:23 2016|1.29800009727|0|2|0|0|0|0|0|
Thu Feb 18 02:53:25 2016|1.35099983215|0|2|0|0|0|0|0|
Thu Feb 18 02:55:26 2016|1.31900000572|0|2|0|0|0|0|0|
Thu Feb 18 02:57:27 2016|1.27099990845|0|2|0|0|0|0|0|
Thu Feb 18 02:59:29 2016|1.34700012207|0|2|0|0|0|0|0|
Thu Feb 18 03:01:30 2016|1.40900015831|0|2|0|0|0|0|0|
Thu Feb 18 03:03:32 2016|1.36500000954|0|2|0|0|0|0|0|
Thu Feb 18 03:05:33 2016|1.29800009727|0|2|0|0|0|0|0|
Thu Feb 18 03:07:34 2016|1.46300005913|0|2|0|0|0|0|0|
Thu Feb 18 03:09:36 2016|1.48600006104|0|2|0|0|0|0|0|
Thu Feb 18 03:11:37 2016|1.32699990273|0|2|0|0|0|0|0|
Thu Feb 18 03:13:39 2016|1.49699997902|0|2|0|0|0|0|0|
Thu Feb 18 03:15:40 2016|1.33100008965|0|2|0|0|0|0|0|
Thu Feb 18 03:17:42 2016|1.34599995613|0|2|0|0|0|0|0|
Thu Feb 18 03:19:43 2016|1.29999995232|0|2|0|0|0|0|0|
Thu Feb 18 03:21:44 2016|1.28000020981|0|2|0|0|0|0|0|
Thu Feb 18 03:23:46 2016|1.26400017738|0|2|0|0|0|0|0|
Thu Feb 18 03:25:49 2016|3.76200008392|0|2|0|0|0|0|0|
Thu Feb 18 03:27:51 2016|1.32800006866|0|2|0|0|0|0|0|
Thu Feb 18 03:29:52 2016|1.39599990845|0|2|0|0|0|0|0|
Thu Feb 18 03:31:53 2016|1.38400006294|0|2|0|0|0|0|0|
Thu Feb 18 03:33:55 2016|1.375|0|2|0|0|0|0|0|
Thu Feb 18 03:35:59 2016|3.73799991608|0|2|0|0|0|0|0|
Thu Feb 18 03:38:00 2016|1.26800012589|0|2|0|0|0|0|0|
Thu Feb 18 03:40:01 2016|1.32499980927|0|2|0|0|0|0|0|
Thu Feb 18 03:42:03 2016|1.26799988747|0|2|0|0|0|0|0|
Thu Feb 18 03:44:04 2016|1.41499996185|0|2|0|0|0|0|0|
Thu Feb 18 03:46:06 2016|1.55400013924|0|2|0|0|0|0|0|
Thu Feb 18 03:48:07 2016|1.27300000191|0|2|0|0|0|0|0|
Thu Feb 18 03:50:08 2016|1.33100008965|0|2|0|0|0|0|0|
Thu Feb 18 03:52:10 2016|1.29999995232|0|2|0|0|0|0|0|
Thu Feb 18 03:54:11 2016|1.38900017738|0|2|0|0|0|0|0|
Thu Feb 18 03:56:12 2016|1.3220000267|0|2|0|0|0|0|0|
Thu Feb 18 03:58:14 2016|1.33899998665|0|2|0|0|0|0|0|
Thu Feb 18 04:00:15 2016|1.35500001907|0|2|0|0|0|0|0|
Thu Feb 18 04:02:17 2016|1.34500002861|0|2|0|0|0|0|0|
Thu Feb 18 04:04:18 2016|1.3029999733|0|2|0|0|0|0|0|
Thu Feb 18 04:06:19 2016|1.42300009727|0|2|0|0|0|0|0|
Thu Feb 18 04:08:21 2016|1.34300017357|0|2|0|0|0|0|0|
Thu Feb 18 04:10:22 2016|1.4430000782|0|2|0|0|0|0|0|
Thu Feb 18 04:12:23 2016|1.31100010872|0|2|0|0|0|0|0|
Thu Feb 18 04:14:25 2016|1.37800002098|0|2|0|0|0|0|0|
Thu Feb 18 04:16:26 2016|1.38499999046|0|2|0|0|0|0|0|
Thu Feb 18 04:18:28 2016|1.36699986458|0|2|0|0|0|0|0|
Thu Feb 18 04:20:29 2016|1.30799984932|0|2|0|0|0|0|0|
Thu Feb 18 04:22:30 2016|1.31599998474|0|2|0|0|0|0|0|
Thu Feb 18 04:24:32 2016|1.43000006676|0|2|0|0|0|0|0|
Thu Feb 18 04:26:33 2016|1.33899998665|0|2|0|0|0|0|0|
Thu Feb 18 04:28:35 2016|1.38100004196|0|2|0|0|0|0|0|
Thu Feb 18 04:30:36 2016|1.3029999733|0|2|0|0|0|0|0|
Thu Feb 18 04:32:37 2016|1.34800004959|0|2|0|0|0|0|0|
